index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.0,0.006745694246718959,0.3910832538706682,0.03986190700995313,0.0014492753623188406,0.03836372434788497,0.039045697965797536,2.703345694731053e-06,0
1,xm3600_id_seacrowd_imtext,0.0,0.0021662371981962837,0.13417458310832106,0.20024714351525222,0.05160935350362665,0.2013013444534902,0.20058512578544713,0.00011120495767049358,0
2,xm3600_th_seacrowd_imtext,0.0,0.0012927233821206417,0.011175889607482248,0.016082916368834885,0.0,0.016082916368834885,0.016082916368834885,0.0,0
3,xm3600_vi_seacrowd_imtext,0.0,0.0036949992308930642,0.5494252882341281,1.1593159011305514,0.0010301844030081383,1.144971609018466,1.1499361658418725,7.19618997795288e-06,0
