index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.0,0.006329886672138623,0.9832501374819338,2.1784393978311,0.125415023784589,2.129033007054825,2.1367520575666963,0.02972061588706387,0
1,xm3600_id_seacrowd_imtext,0.0,0.009506288736056388,0.6024734434852703,1.0120855792813064,0.09934634934634935,0.9948220426923653,0.9960514032394086,0.014420282554101235,0
2,xm3600_th_seacrowd_imtext,0.0,0.00538066842456411,0.16878069141367613,0.3218336742282418,0.1310459852275435,0.33213272312628994,0.334221413563801,0.00022629053644528758,0
3,xm3600_vi_seacrowd_imtext,0.0,0.001093088963742516,0.11227879488933248,1.267740007681603,0.00318420633657061,1.2561624924362835,1.2623559055997131,0.002203110633339305,0
