index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.0,0.013844346708925117,0.9432055331153589,0.7070147983941169,0.10679417429703342,0.6915323176435991,0.6892348860370836,0.006787754630863836,0
1,xm3600_id_seacrowd_imtext,0.03211072854534191,0.019688457915528892,0.5004320700402406,0.602203880204587,0.09113104419605969,0.5621698817020917,0.5652447768227072,0.007030329964209573,0
2,xm3600_th_seacrowd_imtext,0.0,0.0014070369327907916,0.33303772226372025,0.34024068029576304,0.1353210506807614,0.33798411648047233,0.3372593945565491,0.0003179928466952984,0
3,xm3600_vi_seacrowd_imtext,0.0,0.003885575741655429,0.6981779331240443,1.6984103281452716,0.008006004503377533,1.6595144835967377,1.6641231272293417,0.0014565733000638376,0
