index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.0,0.01898769765447018,1.0142973590317805,1.4721590460217613,0.06996144572883148,1.2451673793387137,1.2571614959229482,0.0026429486549864514,0
1,xm3600_id_seacrowd_imtext,0.0,0.038544441101130325,1.0272786495516921,1.6728221788034556,0.1251970064250536,1.525988709718875,1.5226161908054492,0.004341877477306236,0
2,xm3600_th_seacrowd_imtext,0.0,0.0022907054799137217,0.006653164521029323,0.006498148027812073,0.0,0.006498148027812073,0.006498148027812073,0.0,0
3,xm3600_vi_seacrowd_imtext,0.02447697263142991,0.02473652515308084,1.333783845199415,14.85858889910012,2.289876459089548,10.169896075733947,10.271685400145197,0.006821498553226181,0
