index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.06011395880502826,0.06006970965170536,1.5232530844676226,1.4334491149584911,0.1692934709743008,1.381093545764121,1.3826383897145085,0.020619469916397667,0
1,xm3600_id_seacrowd_imtext,0.03159933665172882,0.03113939503613043,0.7921455629114542,0.9981938753363003,0.11615416812886191,0.971639268254843,0.9769989861275363,0.014469839890488728,0
2,xm3600_th_seacrowd_imtext,0.06147353500963691,0.0609617458390801,0.483494043747372,0.49591251063941644,0.2206072658181307,0.49274924608671383,0.4969383124735688,0.007143378933330291,0
3,xm3600_vi_seacrowd_imtext,0.0,0.006694482865225716,0.777185976739087,1.7034156280043435,0.011217455919597077,1.6697292924871079,1.669295380713946,0.004835503133867661,0
