index,dataset,BLEU,SacreBLEU,chrF++,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,meteor_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,lr_sum_ind_seacrowd_t2t,10.63565848684637,10.630674183074937,41.92461108282784,30.62776084335315,26.846981601544005,14.143938220674707,22.80215101824042,22.79133889609741,10.601732780025493,10.587241405899327,41.91271510307439,30.605142921241896,26.841443488956163,14.10290583986768,22.778340357310757,22.75378311029369,0
1,lr_sum_vie_seacrowd_t2t,2.3970337343977937,2.3812640473277207,16.255509485126183,9.163067342845945,33.80577921032389,8.81779713099895,21.031220109629416,21.031872410786445,0.2248129610788865,0.2284007596153845,12.940266715041771,2.8587696130060394,3.7261145845907646,0.3144151428991176,3.192551212861585,3.1966433040845765,0
2,lr_sum_lao_seacrowd_t2t,0.2696429120863468,0.07666498443654575,2.704559252630203,2.2451468506748773,3.983290608368642,1.0189825698041404,3.986774943968617,4.001249494031139,0.030806845333072885,0.04143358633334169,0.8105481679979524,2.046505424584057,2.6380306062582446,0.5451043838876509,2.6519919058799957,2.64413106267929,0
3,lr_sum_tha_seacrowd_t2t,1.8011304212038841,0.31777995729992997,11.50776546038934,1.5685009075168337,3.7781123852482486,1.69122770671951,3.6892658417482362,3.7172163868994854,0.06903546961139205,0.14689620128344885,1.6156500204828128,1.2226396670923032,1.9341154798775788,0.6967749634914534,1.9006913126266278,1.9148958996815197,0
4,lr_sum_khm_seacrowd_t2t,0.06847401880795027,0.049280337654843034,4.176226310982764,0.6392526543961189,2.9323154554636037,0.5803952100248396,2.87300362531844,2.907466761633428,0.0,0.0393148322428391,0.4066588221514622,0.5579842203618225,1.6649982390723133,0.28806584362139914,1.6626035144553657,1.6380533047199712,0
5,lr_sum_mya_seacrowd_t2t,0.1412832886083533,0.11830293919340996,1.2886510214559128,0.35444628477625123,2.6062681914371404,0.7918015292241299,2.563111887440117,2.5664932997878385,0.07813199957572955,0.10278199911789726,0.27311709046715915,0.33504808022593047,0.7944975760060594,0.20354285577101972,0.7832774346239946,0.7808268400065965,0
6,xl_sum_mya_seacrowd_t2t,0.13884236324431762,0.09572642116754254,1.7058492792333944,0.4051316895546295,4.268652959798878,1.2280701754385965,4.269098313378906,4.1810943444783275,0.010899757278178048,0.0762897317855066,0.1849695792736751,0.29318259200513763,0.9032860971446357,0.26119525288500356,0.8922921158707141,0.8971085549994068,0
7,xl_sum_ind_seacrowd_t2t,2.4983755224685193,2.4905469467199994,33.98146611792995,19.698853181054407,20.063220199122835,5.3107467306248015,14.608453797425014,14.614241019723078,2.49364339483325,2.487655094770001,33.97936082094745,19.68993686086068,20.056772735677793,5.313297033895162,14.609414083265909,14.614875924552791,0
8,xl_sum_tha_seacrowd_t2t,0.8176715222997982,1.1811374144812041,8.933080131329348,1.4187792994295312,2.7914543497846775,0.4784746461501909,2.680392726578258,2.714501435021108,0.010782039627168592,0.1594043037739151,0.2971596963314633,1.0195223265795168,1.2989733828301073,0.2653395125977379,1.2815626851991697,1.2831400914609417,0
9,xl_sum_vie_seacrowd_t2t,2.302659259858444,1.1769203826899506,15.389850943984387,8.396964969944722,30.1418236046427,7.132210961149213,18.09126083605892,18.08752544221797,0.1477759840613971,0.1797823884585588,12.681205355910501,3.797604357378149,4.17624050921104,0.34553702098610123,3.4188808021310466,3.4166663028204396,0
10,lio_and_central_flores_eng_ljl_seacrowd_t2t,0.28608176009150443,0.22869796044204982,15.179990089227429,3.051376693169245,5.0955140140522905,0.5107708143667903,4.996935965708844,5.010507888073967,0.2843788043019697,0.2328221888068787,15.179169717453473,3.080052361666226,5.02044963521511,0.5074393152731175,4.9295375709832125,4.928863928376763,0
11,lio_and_central_flores_ljl_eng_seacrowd_t2t,0.34031421901577064,0.33996540606139497,10.466190328889015,2.3777512624891095,3.2597717577854124,0.5500736358298622,3.1824657804118446,3.1924321729034073,0.3398034072079311,0.3443489756191726,10.490096652293314,2.37955336969027,3.291087717960413,0.5798254392902444,3.1719375934627827,3.1949725368858366,0
12,flores200_eng_Latn_ace_Latn_seacrowd_t2t,2.4107939083935963,2.4820566117791896,20.722200351468807,10.227038703216516,7.77444650239516,1.9551101318758912,7.548274616869543,7.532995075005852,2.3952347627721764,2.4864949704441384,20.715021791656397,10.208031499569728,7.707431559739669,1.9001019064327267,7.511134721404636,7.508393305861974,0
13,flores200_eng_Latn_ban_Latn_seacrowd_t2t,2.8161689585473977,2.848454890105943,21.868462894168665,11.920853355151001,10.328098550562299,3.0314020569732802,10.097671596790056,10.112025112390866,2.8356928260653382,2.8823152083875603,21.875908276590934,11.99097390428327,10.323469108049766,3.0227027216626965,10.062147287241578,10.065542588630333,0
14,flores200_eng_Latn_bjn_Latn_seacrowd_t2t,5.222286519641001,5.436610776436706,31.688937001352237,19.31975480566076,18.450993674240745,5.632548271793661,17.915668843697787,17.911258849962426,5.165337472173263,5.426094631744769,31.66561762173557,19.270044339170735,18.438190564056136,5.543866093116463,17.867444315068493,17.877771598354244,0
15,flores200_eng_Latn_bug_Latn_seacrowd_t2t,2.051852926127343,2.439168821704553,22.901272149722484,10.972440457581074,9.75170044302757,2.359961460471579,9.416292533363569,9.407359078969227,2.0305979668742995,2.4676945882117867,22.902023241792037,10.9650129245112,9.709642494128346,2.3251893853641223,9.360711287865724,9.3856114331242,0
