index,dataset,BLEU,SacreBLEU,chrF++,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,meteor_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,lr_sum_ind_seacrowd_t2t,8.340975691981063,8.348024516595016,39.49746750932838,30.303106267299302,23.66306171667812,12.610724116432747,19.791735888457126,19.83469745797814,8.327167222619437,8.331539602321211,39.490863606539435,30.309642834123206,23.62560433614395,12.587017158711994,19.78263437025821,19.836247114973926,0
1,lr_sum_vie_seacrowd_t2t,0.6680782067506121,0.6724954713467692,8.41376304953104,2.310114381840218,5.579259553725676,1.602767378700646,4.225255121262031,4.236939991812592,0.09228127115570074,0.09121374351691988,7.688930590484857,1.118124003153043,1.386578842494601,0.13808251670177693,1.256266182676774,1.2565650394024261,0
2,lr_sum_lao_seacrowd_t2t,0.011986390159482965,0.07644573131833546,0.8618997865794447,1.3734008708594587,1.2329034845808793,0.26920750747038125,1.2329000807600858,1.221634667175168,0.0,0.06830371704466216,0.6224542292850044,1.363000000330632,1.2206320605506722,0.2560739662906262,1.2046227992193637,1.2145829017824925,0
3,lr_sum_tha_seacrowd_t2t,0.11027711287592133,0.08025540332902094,1.3579057514246413,0.7973613854287794,1.2989224558116448,0.5830085920494903,1.246919680330567,1.2518489626515341,0.0,0.07698572190758382,1.0495995904579463,0.7360465940254924,1.2298438095535313,0.5494110711983052,1.2269857280391254,1.2435472199611763,0
4,lr_sum_khm_seacrowd_t2t,0.0,0.018941586235050902,0.2952593108322958,0.13762734733150486,0.4658726999589089,0.044636052866505536,0.47113657745330073,0.4620622359498082,0.0,0.018938729223699786,0.26458692393906424,0.13762734733150486,0.48667587953348834,0.043758081724363414,0.4558678819414306,0.4694001675678584,0
5,lr_sum_mya_seacrowd_t2t,0.061786686820798555,0.02384940635948664,0.8554276906075501,0.42556788934801254,0.5297442112902115,0.08016619929040288,0.502867827292085,0.5108825056823192,0.0,0.023938289333677327,0.23318368153453814,0.4169842124652727,0.5102309491427183,0.07865795372240245,0.49853518720983386,0.5059965148732146,0
6,xl_sum_mya_seacrowd_t2t,0.010696677068268672,0.026716576971766628,0.5954362836051244,0.1513204851401139,0.4869148059529674,0.11695906432748539,0.46766868503994324,0.4886754513226353,0.0,0.02233544435359509,0.08676580718107745,0.1025973811242038,0.4626245230737569,0.11695906432748539,0.48032632777551343,0.46824992176108526,0
7,xl_sum_ind_seacrowd_t2t,2.0451726772772654,2.030895269320218,31.06165133701897,18.594337062852475,16.932892866496832,4.447685855303482,12.039117788279437,12.038517550440275,2.0450983950833708,2.029756689619014,31.0607324447496,18.593159246952954,16.91726893469215,4.445633156775211,12.038744979990069,12.036477896604172,0
8,xl_sum_tha_seacrowd_t2t,0.005256270439983813,0.054490584728033774,0.36578148866583565,0.4519456879321526,0.4443469877872573,0.04035512510088782,0.43791528777880606,0.44251161956016544,0.0,0.026805392618244633,0.12633609037604004,0.39517293120202845,0.4422301486130089,0.04035512510088782,0.42579425383273695,0.4382539342335484,0
9,xl_sum_vie_seacrowd_t2t,0.1693349202058975,0.25030275761796655,7.41365761913232,2.3294301187526805,4.605149688375567,1.1248640853046845,3.3662768244490398,3.364231854962221,0.03968226456361766,0.05350679366202139,7.005464968655273,1.6162059036517487,1.4163214470200942,0.14743097429148833,1.2715946948488401,1.2674240436319355,0
10,lio_and_central_flores_eng_ljl_seacrowd_t2t,0.0,0.06455218982078721,13.269280877101911,1.9521875482891575,2.7708484594914546,0.2979256694977096,2.7401709141912125,2.7331283012826884,0.0,0.06503611622446717,13.15821853812706,1.9368815840596976,2.588523217576978,0.21838980410923586,2.5486692859314686,2.5582728783082107,0
11,lio_and_central_flores_ljl_eng_seacrowd_t2t,0.14744694571412925,0.1582364341054883,10.206118148629182,1.2099652419945282,1.332394582436081,0.12251008100093523,1.2734710366581514,1.2820286119616326,0.1476438942947748,0.1583407108428628,10.269001711960666,1.2185554880048155,1.2821664639151416,0.12206846553552793,1.2404680896326017,1.2337375203442686,0
12,flores200_eng_Latn_ace_Latn_seacrowd_t2t,2.740809299321552,2.796419531977821,23.884427165941872,11.875935205537816,10.447697244158642,2.6478968939268057,10.235386211442437,10.23960054374419,2.7091928424433127,2.782558252760408,23.878033574903316,11.841975889822676,10.409145813781326,2.583765357811449,10.199468129826084,10.223741923716325,0
13,flores200_eng_Latn_ban_Latn_seacrowd_t2t,4.39731100749693,4.4998809110754525,28.63965437761295,16.267051356568235,15.853858287165762,4.7743430717689375,15.519794258192135,15.509672275404812,4.393956376698606,4.514105415888258,28.650100612974143,16.31997727205682,15.815694120048734,4.766409895007795,15.47759395011153,15.538106771341242,0
14,flores200_eng_Latn_bjn_Latn_seacrowd_t2t,4.706133439335663,4.845847039183035,30.40269452965905,17.207780255440298,17.23635085140039,5.196071856236776,16.727306062170744,16.71862693691928,4.636106746536524,4.805100104831877,30.358400864236874,17.105036830489983,17.119240285561112,5.0965721845005465,16.65247636236888,16.641279226416895,0
15,flores200_eng_Latn_bug_Latn_seacrowd_t2t,2.3305744620281765,2.7959699703771133,24.434084748402682,11.428008678099015,10.979855352830123,2.6828337930131263,10.605363614263958,10.609367448076028,2.3217416437653364,2.8133346003648714,24.43655137545741,11.409840984928387,10.95092729230123,2.640959544088627,10.566143664599128,10.584351995417181,0
