index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
122,okapi_m_arc_vie_seacrowd_qa,2,eng,0.38632478632478634,0.38632478632478634,0.38632478632478634,0.38632478632478634,0.3995613193143188,0.3789916818827349,0.3636888438124535,0.3984105280278408,0.38632478632478634,0.36855506736926874
123,belebele_jav_latn_seacrowd_qa,0,eng,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38673926692502547,0.3851906430372106,0.3855077210035005,0.3890909187132098,0.38666666666666666,0.3874689114452482
124,belebele_jav_latn_seacrowd_qa,1,eng,0.7077777777777777,0.7077777777777777,0.7077777777777777,0.7077777777777777,0.7108319183139973,0.7071232895018527,0.7075682594321216,0.7111871751270398,0.7077777777777777,0.70817426215228
125,belebele_jav_latn_seacrowd_qa,2,eng,0.7,0.7,0.7,0.7,0.7093757138977849,0.6991688936852097,0.7006422918835457,0.7079660073304281,0.7,0.7006559602002045
126,sib_200_bjn_Latn_seacrowd_text,0,eng,0.6274509803921569,0.6274509803921569,0.6274509803921569,0.6274509803921569,0.6526902406874654,0.5940748931151408,0.5835640259420518,0.7041339096064432,0.6274509803921569,0.612727675403397
127,sib_200_bjn_Latn_seacrowd_text,1,eng,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.7338447437924598,0.6559459477570933,0.6440742605446214,0.7617929182109257,0.6862745098039216,0.675702347928339
128,sib_200_bjn_Latn_seacrowd_text,2,eng,0.6127450980392157,0.6127450980392157,0.6127450980392157,0.6127450980392157,0.7132249364392221,0.5885337675740152,0.5809106933737935,0.7379239995661564,0.6127450980392157,0.5994603536384379
129,id_sentiment_analysis_seacrowd_text,0,eng,0.07227466222468999,0.07227466222468999,0.07227466222468999,0.07227466222468999,0.08960532354290959,0.03665290031912897,0.05202504662936318,0.17668982362135088,0.07227466222468999,0.10258649764746165
130,id_sentiment_analysis_seacrowd_text,1,eng,0.1538034425319267,0.1538034425319267,0.1538034425319267,0.1538034425319267,0.10899790136411333,0.07799887366247418,0.09092898566582777,0.2149294172003079,0.1538034425319267,0.17929990991740313
131,id_sentiment_analysis_seacrowd_text,2,eng,0.09170831019803813,0.09170831019803813,0.09170831019803813,0.09170831019803813,0.0996580852775543,0.046508353669983106,0.06341994112376807,0.19651253758043002,0.09170831019803813,0.12505571955073572
