index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,emotes_3k_eng_seacrowd_text,0,eng,0.9098106712564544,0.9098106712564544,0.9098106712564544,0.9098106712564544,0.9133427284458522,0.9002301685846565,0.9054626963259742,0.9108212185678639,0.9098106712564544,0.9090848455858767
1,emotes_3k_eng_seacrowd_text,1,eng,0.806196213425129,0.806196213425129,0.806196213425129,0.806196213425129,0.8104614327778588,0.7858937650312179,0.7928254286181526,0.8081483200881339,0.806196213425129,0.8022284602100507
2,emotes_3k_eng_seacrowd_text,2,eng,0.591394148020654,0.591394148020654,0.591394148020654,0.591394148020654,0.6953367875647669,0.5027687797197046,0.37782434154105365,0.6766379210401934,0.591394148020654,0.44294932953336424
3,belebele_jav_latn_seacrowd_qa,0,eng,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.31162716613131736,0.312932742861121,0.30749589454760295,0.31520784114680267,0.3111111111111111,0.30852345237765705
4,belebele_jav_latn_seacrowd_qa,1,eng,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.4176304253341409,0.412093124692703,0.4089970559544506,0.4170311001833136,0.41333333333333333,0.40994943427921576
5,belebele_jav_latn_seacrowd_qa,2,eng,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.4142852584357358,0.41592433041142357,0.4118869770084861,0.4171964432497058,0.41333333333333333,0.41210531749223955
6,sib_200_tha_Thai_seacrowd_text,0,eng,0.7696078431372549,0.7696078431372549,0.7696078431372549,0.7696078431372549,0.7695180258338153,0.7373954270703498,0.744183374871322,0.7677103769983027,0.7696078431372549,0.7623411386050729
7,sib_200_tha_Thai_seacrowd_text,1,eng,0.7598039215686274,0.7598039215686274,0.7598039215686274,0.7598039215686274,0.7546269001671816,0.7391945773524721,0.73806139807838,0.7704405213996007,0.7598039215686274,0.7569030343377011
8,sib_200_tha_Thai_seacrowd_text,2,eng,0.7450980392156863,0.7450980392156863,0.7450980392156863,0.7450980392156863,0.7551252558439644,0.7528086928551325,0.7360415081887882,0.776020711314829,0.7450980392156863,0.7415172929878813
9,wongnai_reviews_seacrowd_text,0,eng,0.30743188779622765,0.30743188779622765,0.30743188779622765,0.30743188779622765,0.2682158257464705,0.3724755090418141,0.23873750660793752,0.43895097423527835,0.30743188779622765,0.34109557136520585
10,wongnai_reviews_seacrowd_text,1,eng,0.317749476059971,0.317749476059971,0.317749476059971,0.317749476059971,0.26590525198891857,0.3479543707416822,0.2268207083341543,0.42967964382985985,0.317749476059971,0.347831726811842
11,wongnai_reviews_seacrowd_text,2,eng,0.15153957762373046,0.15153957762373046,0.15153957762373046,0.15153957762373046,0.24631035171628618,0.2859663651906859,0.14225341332333158,0.4201548607521465,0.15153957762373046,0.18413141809346334
