index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,xstorycloze_id_seacrowd_qa,0,eng,0.970880211780278,0.970880211780278,0.970880211780278,0.970880211780278,0.6511551889324921,0.6470922514326958,0.6491132815436108,0.976700595842866,0.970880211780278,0.9737756051064377
1,indonglish_seacrowd_text,0,eng,0.10089020771513353,0.10089020771513353,0.10089020771513353,0.10089020771513353,0.0942775930009761,0.06849136480425595,0.07923865985692333,0.13850639959827316,0.10089020771513353,0.11661884236199493
2,sib_200_min_Arab_seacrowd_text,0,eng,0.25,0.25,0.25,0.25,0.6506944444444445,0.23341366450886575,0.3345327647704408,0.7050925925925925,0.25,0.358760978427507
3,nusax_senti_jav_seacrowd_text,0,eng,0.525,0.525,0.525,0.525,0.6381832378969287,0.3662775126606934,0.4578312632951348,0.8793321186881832,0.525,0.6487341144582447
4,sib_200_ban_Latn_seacrowd_text,0,eng,0.7892156862745098,0.7892156862745098,0.7892156862745098,0.7892156862745098,0.720630081300813,0.658428206210714,0.6824942933394609,0.8128347680535629,0.7892156862745098,0.7933870260392383
5,nusatranslation_senti_jav_seacrowd_text,0,eng,0.24916666666666668,0.24916666666666668,0.24916666666666668,0.24916666666666668,0.44246031746031744,0.1002312778645511,0.15706210952023594,0.9175925925925926,0.24916666666666668,0.3820590833852262
6,sib_200_jav_Latn_seacrowd_text,0,eng,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.7441553403413215,0.6464284290271132,0.6836256877540975,0.8446322993315287,0.7843137254901961,0.805261112791745
7,myxnli_seacrowd_pairs,0,eng,0.43233532934131735,0.43233532934131735,0.43233532934131735,0.43233532934131735,0.3376735632730226,0.32425149700598804,0.27308460166239673,0.4502314176973635,0.43233532934131735,0.36411280221652903
8,belebele_lao_laoo_seacrowd_qa,0,eng,0.48,0.48,0.48,0.48,0.388744151797493,0.38359438546053826,0.384792851307752,0.4883474975962633,0.48,0.4824024621603264
9,indo_story_cloze_seacrowd_qa,0,eng,0.9753303964757709,0.9753303964757709,0.9753303964757709,0.9753303964757709,0.6526268710865907,0.6503749668720599,0.6513690761825822,0.9791215269278493,0.9753303964757709,0.9770274781249082
10,copal_colloquial_seacrowd_qa,0,eng,0.20572450805008943,0.20572450805008943,0.20572450805008943,0.20572450805008943,0.395031696889282,0.1371010411332992,0.20167319707720002,0.5925247982631524,0.20572450805008943,0.3025873535156897
11,sib_200_min_Latn_seacrowd_text,0,eng,0.7009803921568627,0.7009803921568627,0.7009803921568627,0.7009803921568627,0.7414888323750553,0.5907800333051881,0.6532182212311859,0.8368803546662771,0.7009803921568627,0.7580519370895834
12,sib_200_mya_Mymr_seacrowd_text,0,eng,0.5931372549019608,0.5931372549019608,0.5931372549019608,0.5931372549019608,0.6462632892485507,0.502583380242049,0.5558618607186245,0.7403811176044485,0.5931372549019608,0.6503329132087847
