index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,nusax_senti_ace_seacrowd_text,0,eng,0.4125,0.4125,0.4125,0.4125,0.3324324324324324,0.3599965372462451,0.25367883967336763,0.37846621621621623,0.4125,0.2901019933870678
1,nusax_senti_ace_seacrowd_text,1,eng,0.385,0.385,0.385,0.385,0.39324894514767933,0.3398404247644606,0.20002782028098487,0.44935443037974687,0.385,0.2267846710251774
2,nusax_senti_ace_seacrowd_text,2,eng,0.49,0.49,0.49,0.49,0.32784691556269235,0.42984316611118323,0.3717191309384303,0.3735979526294661,0.49,0.4236568472946216
3,nusax_senti_ace_seacrowd_text,3,eng,0.415,0.415,0.415,0.415,0.31181464833995615,0.36231946789017294,0.2659659052624486,0.3551328903654485,0.415,0.30401030927835054
4,nusax_senti_ace_seacrowd_text,4,eng,0.3825,0.3825,0.3825,0.3825,0.2607594936708861,0.33769063180827885,0.19281000293658523,0.29731012658227846,0.3825,0.21848391060416378
5,emotes_3k_tgl_seacrowd_text,0,eng,0.45748709122203096,0.45748709122203096,0.45748709122203096,0.45748709122203096,0.5188878241636382,0.5122756578483522,0.4311565031559068,0.5369019453601866,0.45748709122203096,0.40929158282579725
6,emotes_3k_tgl_seacrowd_text,1,eng,0.410671256454389,0.410671256454389,0.410671256454389,0.410671256454389,0.2053356282271945,0.5,0.29111761835041483,0.16865088087782654,0.410671256454389,0.2391072762079483
7,emotes_3k_tgl_seacrowd_text,2,eng,0.410671256454389,0.410671256454389,0.410671256454389,0.410671256454389,0.44953325554259044,0.4787817467156544,0.3542050375892205,0.4585495172890261,0.410671256454389,0.3200886608825587
8,emotes_3k_tgl_seacrowd_text,3,eng,0.410671256454389,0.410671256454389,0.410671256454389,0.410671256454389,0.2053356282271945,0.5,0.29111761835041483,0.16865088087782654,0.410671256454389,0.2391072762079483
9,emotes_3k_tgl_seacrowd_text,4,eng,0.4113597246127367,0.4113597246127367,0.4113597246127367,0.4113597246127367,0.7054770926627627,0.5005841121495327,0.29242662676852393,0.7580958151784343,0.4113597246127367,0.2405993574308695
10,mabl_ind_seacrowd_qa,0,eng,0.5,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333
11,mabl_ind_seacrowd_qa,1,eng,0.5,0.5,0.5,0.5,0.5,0.5,0.3348864250503595,0.5,0.5,0.3348864250503594
12,mabl_ind_seacrowd_qa,2,eng,0.5,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333
13,mabl_ind_seacrowd_qa,3,eng,0.5070175438596491,0.5070175438596491,0.5070175438596491,0.5070175438596491,0.5544464609800364,0.5070175438596491,0.36976674641148327,0.5544464609800364,0.5070175438596491,0.3697667464114832
14,mabl_ind_seacrowd_qa,4,eng,0.5026315789473684,0.5026315789473684,0.5026315789473684,0.5026315789473684,0.526537136472268,0.5026315789473684,0.3580615719834465,0.526537136472268,0.5026315789473684,0.3580615719834465
15,nusaparagraph_topic_mui_seacrowd_text,0,eng,0.61,0.61,0.61,0.61,0.5009386582915994,0.5550116550116551,0.5063106766376321,0.558333050391874,0.61,0.5575191476941898
16,nusaparagraph_topic_mui_seacrowd_text,1,eng,0.56,0.56,0.56,0.56,0.5847368779376394,0.5140879953379953,0.5187213150560435,0.6471150120260019,0.56,0.5655058920173928
17,nusaparagraph_topic_mui_seacrowd_text,2,eng,0.57,0.57,0.57,0.57,0.6147406781662008,0.510154428904429,0.5377541470772368,0.6798200964250616,0.57,0.595160527687521
18,nusaparagraph_topic_mui_seacrowd_text,3,eng,0.5725,0.5725,0.5725,0.5725,0.4818291821232997,0.5271270396270396,0.4719457391958622,0.5348066596007773,0.5725,0.5138140066779485
19,nusaparagraph_topic_mui_seacrowd_text,4,eng,0.57,0.57,0.57,0.57,0.47462698371881956,0.5234411421911421,0.4656066666463808,0.525512058960659,0.57,0.5063791461779396
20,belebele_jav_latn_seacrowd_qa,0,eng,0.28444444444444444,0.28444444444444444,0.28444444444444444,0.28444444444444444,0.1574404761904762,0.2654708844042755,0.14905124291477667,0.15307936507936504,0.28444444444444444,0.1540651565855255
21,belebele_jav_latn_seacrowd_qa,1,eng,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.163646676142576,0.2595706554990739,0.14783259941343058,0.1599138299681707,0.2777777777777778,0.1531061930074325
22,belebele_jav_latn_seacrowd_qa,2,eng,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.20854992920761922,0.25407449480687294,0.15570445093287982,0.21695703661630714,0.2733333333333333,0.16378426231116505
23,belebele_jav_latn_seacrowd_qa,3,eng,0.27555555555555555,0.27555555555555555,0.27555555555555555,0.27555555555555555,0.30329319604802113,0.2562188150219189,0.14187081823503514,0.28738759804954017,0.27555555555555555,0.14780562024910915
24,belebele_jav_latn_seacrowd_qa,4,eng,0.2644444444444444,0.2644444444444444,0.2644444444444444,0.2644444444444444,0.13411056130354376,0.24560610595510124,0.1335112518759779,0.13317950384032254,0.2644444444444444,0.1399823711296314
25,udhr_lid_seacrowd_text,0,eng,0.11707632600258733,0.11707632600258733,0.11707632600258733,0.11707632600258733,0.05303966432328131,0.09374553084689123,0.0473836629612975,0.05142343521177969,0.11707632600258733,0.05029791656885768
26,udhr_lid_seacrowd_text,1,eng,0.14165588615782665,0.14165588615782665,0.14165588615782665,0.14165588615782665,0.055198175012778815,0.12266338515780978,0.05157893032893033,0.05609797255996716,0.14165588615782665,0.05797937078014698
27,udhr_lid_seacrowd_text,2,eng,0.13195342820181113,0.13195342820181113,0.13195342820181113,0.13195342820181113,0.058600858399127605,0.11885783491213912,0.0656302399906904,0.05763426066055612,0.13195342820181113,0.06774944956833769
28,udhr_lid_seacrowd_text,3,eng,0.11513583441138421,0.11513583441138421,0.11513583441138421,0.11513583441138421,0.04396504466846746,0.11694950653469832,0.05134072959336642,0.04268315830481009,0.11513583441138421,0.051080884939102476
29,udhr_lid_seacrowd_text,4,eng,0.13971539456662355,0.13971539456662355,0.13971539456662355,0.13971539456662355,0.05165248600400998,0.1241709057247639,0.0632246977030708,0.05094641247305364,0.13971539456662355,0.06510525813403316
30,nusatranslation_senti_jav_seacrowd_text,0,eng,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6430881585811163,0.5688064189223087,0.5627272103710816,0.682171796209355,0.7166666666666667,0.6695335185312207
31,nusatranslation_senti_jav_seacrowd_text,1,eng,0.31583333333333335,0.31583333333333335,0.31583333333333335,0.31583333333333335,0.5616379310344828,0.5095655053162135,0.2658887909444715,0.670055316091954,0.31583333333333335,0.18706258027323264
32,nusatranslation_senti_jav_seacrowd_text,2,eng,0.6433333333333333,0.6433333333333333,0.6433333333333333,0.6433333333333333,0.5843432719827465,0.5903823192002435,0.5861682206844984,0.6575620918500577,0.6433333333333333,0.6494856324524906
33,nusatranslation_senti_jav_seacrowd_text,3,eng,0.705,0.705,0.705,0.705,0.6065039146072093,0.530801930492891,0.4985243772872152,0.6530211862936707,0.705,0.6309905560146382
34,nusatranslation_senti_jav_seacrowd_text,4,eng,0.33416666666666667,0.33416666666666667,0.33416666666666667,0.33416666666666667,0.6249272833042466,0.5258569655942821,0.2900927662466802,0.7564618479736281,0.33416666666666667,0.21727501772670252
