index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,0.0,0.010622564503208955,1.3100308975712371,0.7247122051779971,0.06176783549015815,0.702315902730611,0.7008048495599912,0.000817528321062011,0
1,xm3600_id_seacrowd_imtext,0.0,0.004079874215862851,0.8657062614696174,0.677633642803858,0.07405616030328163,0.6604385117694751,0.6604934685009332,0.00012013730493891852,0
2,xm3600_th_seacrowd_imtext,0.0,0.0032773018187229664,0.12118058219876776,0.05997722266538812,0.015079760239346278,0.057839952204521074,0.058254942235978706,1.4417089224152211e-08,0
3,xm3600_vi_seacrowd_imtext,0.0,0.0040754848112319764,0.823939200442266,1.4898296604933725,0.005500293802727525,1.4593080706210304,1.4620704539272262,0.0002554340793706709,0
