index,dataset,BLEU,SacreBLEU,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,CIDEr,prompt_id
0,xm3600_fil_seacrowd_imtext,4.6247394126028585,4.577086941489377,23.33966879063735,32.2276498869502,9.509382167546573,27.888016903117553,27.879183926221796,0.3012439917872882,0
1,xm3600_id_seacrowd_imtext,3.0847660180573886,3.067071496804362,19.376933024750535,32.23661329623349,9.710205030293974,29.59356903852971,29.62108642269716,0.328124074763508,0
2,xm3600_th_seacrowd_imtext,1.8806732731029963,0.0036269924654698657,0.10983218144157902,0.10721944245889921,0.035739814152966405,0.12151536812008577,0.12151536812008577,0.0020772785802360585,0
3,xm3600_vi_seacrowd_imtext,6.553173520072382,6.552344328083672,24.306739600713644,53.25977685020986,25.59382184148347,41.35708157688725,41.326837321824925,0.48839992185920894,0
